序號,答案
20240706111005,1026.2033999999994
20240706112005,1026.2033999999994
20240706113005,1026.2033999999994
20240706114005,1026.2033999999994
20240706115005,1026.2033999999994
20240706120005,1650.8026000000016
20240706121005,1650.8026000000016
20240706122005,1650.8026000000016
20240706123005,1650.8026000000016
20240706124005,1650.8026000000016
20240706125005,1650.8026000000016
20240706130005,1642.7618000000002
20240706131005,1642.7618000000002
20240706132005,1642.7618000000002
20240706133005,1642.7618000000002
20240706134005,1642.7618000000002
20240706135005,1642.7618000000002
20240706140005,1378.4684000000007
20240706141005,1378.4684000000007
20240706142005,1378.4684000000007
20240706143005,1378.4684000000007
20240706144005,1378.4684000000007
20240706145005,1378.4684000000007
20240706150005,545.0442999999999
20240706151005,545.0442999999999
20240706152005,545.0442999999999
20240706153005,545.0442999999999
20240706154005,545.0442999999999
20240706155005,545.0442999999999
20240706160005,68.86009999999997
20240706161005,68.86009999999997
20240706162005,68.86009999999997
20240706163005,68.86009999999997
20240706164005,68.86009999999997
20240706165005,68.86009999999997
20240708090005,703.2149000000002
20240708091005,703.2149000000002
20240708092005,703.2149000000002
20240708093005,703.2149000000002
20240708094005,703.2149000000002
20240708095005,703.2149000000002
20240708100005,1259.5936999999983
20240708101005,1259.5936999999983
20240708102005,1259.5936999999983
20240708103005,1259.5936999999983
20240708104005,1259.5936999999983
20240708105005,1259.5936999999983
20240708110005,1495.8699000000001
20240708111005,1495.8699000000001
20240708112005,1495.8699000000001
20240708113005,1495.8699000000001
20240708114005,1495.8699000000001
20240708115005,1495.8699000000001
20240708120005,1624.2514999999996
20240708121005,1624.2514999999996
20240708122005,1624.2514999999996
20240708123005,1624.2514999999996
20240708124005,1624.2514999999996
20240708125005,1624.2514999999996
20240708130005,1624.4759000000004
20240708131005,1624.4759000000004
20240708132005,1624.4759000000004
20240708133005,1624.4759000000004
20240708134005,1624.4759000000004
20240708135005,1624.4759000000004
20240708140005,1522.9119000000014
20240708141005,1522.9119000000014
20240708142005,1522.9119000000014
20240708143005,1522.9119000000014
20240708144005,1522.9119000000014
20240708145005,1522.9119000000014
20240708150005,486.39489999999984
20240708151005,486.39489999999984
20240708152005,486.39489999999984
20240708153005,486.39489999999984
20240708154005,486.39489999999984
20240708155005,486.39489999999984
20240708160005,85.35940000000001
20240708161005,85.35940000000001
20240708162005,85.35940000000001
20240708163005,85.35940000000001
20240708164005,85.35940000000001
20240708165005,85.35940000000001
20240520090006,566.1465000000001
20240520091006,566.1465000000001
20240520092006,566.1465000000001
20240520093006,566.1465000000001
20240520094006,566.1465000000001
20240520095006,566.1465000000001
20240520100006,500.94689999999997
20240520101006,500.94689999999997
20240520102006,500.94689999999997
20240520103006,500.94689999999997
20240520104006,500.94689999999997
20240520105006,500.94689999999997
20240520110006,569.1963
20240520111006,569.1963
20240520112006,569.1963
20240520113006,569.1963
20240520114006,569.1963
20240520115006,569.1963
20240520120006,509.3426
20240520121006,509.3426
20240520122006,509.3426
20240520123006,509.3426
20240520124006,509.3426
20240520125006,509.3426
20240520130006,126.9816
20240520131006,126.9816
20240520132006,126.9816
20240520133006,126.9816
20240520134006,126.9816
20240520135006,126.9816
20240520140006,157.59879999999998
20240520141006,157.59879999999998
20240520142006,157.59879999999998
20240520143006,157.59879999999998
20240520144006,157.59879999999998
20240520145006,157.59879999999998
20240520150006,114.10310000000003
20240520151006,114.10310000000003
20240520152006,114.10310000000003
20240520153006,114.10310000000003
20240520154006,114.10310000000003
20240520155006,114.10310000000003
20240520160006,49.12560000000001
20240520161006,49.12560000000001
20240520162006,49.12560000000001
20240520163006,49.12560000000001
20240520164006,49.12560000000001
20240520165006,49.12560000000001
20240527090006,692.8429999999998
20240527091006,692.8429999999998
20240527092006,692.8429999999998
20240527093006,692.8429999999998
20240527094006,692.8429999999998
20240527095006,692.8429999999998
20240527100006,367.3258999999999
20240527101006,367.3258999999999
20240527102006,367.3258999999999
20240527103006,367.3258999999999
20240527104006,367.3258999999999
20240527105006,367.3258999999999
20240527110006,261.4254999999999
20240527111006,261.4254999999999
20240527112006,261.4254999999999
20240527113006,261.4254999999999
20240527114006,261.4254999999999
20240527115006,261.4254999999999
20240527120006,1309.9436999999991
20240527121006,1309.9436999999991
20240527122006,1309.9436999999991
20240527123006,1309.9436999999991
20240527124006,1309.9436999999991
20240527125006,1309.9436999999991
20240527130006,1489.5365999999997
20240527131006,1489.5365999999997
20240527132006,1489.5365999999997
20240527133006,1489.5365999999997
20240527134006,1489.5365999999997
20240527135006,1489.5365999999997
20240527140006,399.42169999999993
20240527141006,399.42169999999993
20240527142006,399.42169999999993
20240527143006,399.42169999999993
20240527144006,399.42169999999993
20240527145006,399.42169999999993
20240527150006,403.4273999999998
20240527151006,403.4273999999998
20240527152006,403.4273999999998
20240527153006,403.4273999999998
20240527154006,403.4273999999998
20240527155006,403.4273999999998
20240527160006,50.27149999999999
20240527161006,50.27149999999999
20240527162006,50.27149999999999
20240527163006,50.27149999999999
20240527164006,50.27149999999999
20240527165006,50.27149999999999
20240625090006,556.7108999999998
20240625091006,556.7108999999998
20240625092006,556.7108999999998
20240625093006,556.7108999999998
20240625094006,556.7108999999998
20240625095006,556.7108999999998
20240625100006,1452.0002999999986
20240625101006,1452.0002999999986
20240625102006,1452.0002999999986
20240625103006,1452.0002999999986
20240625104006,1452.0002999999986
20240625105006,1452.0002999999986
20240625110006,1596.2674999999997
20240625111006,1596.2674999999997
20240625112006,1596.2674999999997
20240625113006,1596.2674999999997
20240625114006,1596.2674999999997
20240625115006,1596.2674999999997
20240625120006,1657.3192000000013
20240625121006,1657.3192000000013
20240625122006,1657.3192000000013
20240625123006,1657.3192000000013
20240625124006,1657.3192000000013
20240625125006,1657.3192000000013
20240625130006,1616.152999999999
20240625131006,1616.152999999999
20240625132006,1616.152999999999
20240625133006,1616.152999999999
20240625134006,1616.152999999999
20240625135006,1616.152999999999
20240625140006,944.1671000000001
20240625141006,944.1671000000001
20240625142006,944.1671000000001
20240625143006,944.1671000000001
20240625144006,944.1671000000001
20240625145006,944.1671000000001
20240625150006,639.1712
20240625151006,639.1712
20240625152006,639.1712
20240625153006,639.1712
20240625154006,639.1712
20240625155006,639.1712
20240625160006,25.51250000000001
20240625161006,25.51250000000001
20240625162006,25.51250000000001
20240625163006,25.51250000000001
20240625164006,25.51250000000001
20240625165006,25.51250000000001
20240629090006,549.6290000000001
20240629091006,549.6290000000001
20240629092006,549.6290000000001
20240629093006,549.6290000000001
20240629094006,549.6290000000001
20240629095006,549.6290000000001
20240629100006,577.8387
20240629101006,577.8387
20240629102006,577.8387
20240629103006,577.8387
20240629104006,577.8387
20240629105006,577.8387
20240629110006,1333.1276000000007
20240629111006,1333.1276000000007
20240629112006,1333.1276000000007
20240629113006,1333.1276000000007
20240629114006,1333.1276000000007
20240629115006,1333.1276000000007
20240629120006,1712.381199999998
20240629121006,1712.381199999998
20240629122006,1712.381199999998
20240629123006,1712.381199999998
20240629124006,1712.381199999998
20240629125006,1712.381199999998
20240629130006,1403.2672
20240629131006,1403.2672
20240629132006,1403.2672
20240629133006,1403.2672
20240629134006,1403.2672
20240629135006,1403.2672
20240629140006,67.11790000000002
20240629141006,67.11790000000002
20240629142006,67.11790000000002
20240629143006,67.11790000000002
20240629144006,67.11790000000002
20240629145006,67.11790000000002
20240629150006,24.040200000000006
20240629151006,24.040200000000006
20240629152006,24.040200000000006
20240629153006,24.040200000000006
20240629154006,24.040200000000006
20240629155006,24.040200000000006
20240629160006,91.01890000000002
20240629161006,91.01890000000002
20240629162006,91.01890000000002
20240629163006,91.01890000000002
20240629164006,91.01890000000002
20240629165006,91.01890000000002
20240706090006,875.3147000000004
20240706091006,875.3147000000004
20240706092006,875.3147000000004
20240706093006,875.3147000000004
20240706094006,875.3147000000004
20240706095006,875.3147000000004
20240706100006,1127.8849000000002
20240706101006,1127.8849000000002
20240706102006,1127.8849000000002
20240706103006,1127.8849000000002
20240706104006,1127.8849000000002
20240706105006,1127.8849000000002
20240706110006,573.1474999999998
20240706111006,573.1474999999998
20240706112006,573.1474999999998
20240706113006,573.1474999999998
20240706114006,573.1474999999998
20240706115006,573.1474999999998
20240706120006,1684.8111000000008
20240706121006,1684.8111000000008
20240706122006,1684.8111000000008
20240706123006,1684.8111000000008
20240706124006,1684.8111000000008
20240706125006,1684.8111000000008
20240706130006,1602.050399999999
20240706131006,1602.050399999999
20240706132006,1602.050399999999
20240706133006,1602.050399999999
20240706134006,1602.050399999999
20240706135006,1602.050399999999
20240706140006,1269.958299999999
20240706141006,1269.958299999999
20240706142006,1269.958299999999
20240706143006,1269.958299999999
20240706144006,1269.958299999999
20240706145006,1269.958299999999
20240706150006,338.2070999999998
20240706151006,338.2070999999998
20240706152006,338.2070999999998
20240706153006,338.2070999999998
20240706154006,338.2070999999998
20240706155006,338.2070999999998
20240706160006,45.92709999999998
20240706161006,45.92709999999998
20240706162006,45.92709999999998
20240706163006,45.92709999999998
20240706164006,45.92709999999998
20240706165006,45.92709999999998
20240722090006,507.27049999999997
20240722091006,507.27049999999997
20240722092006,507.27049999999997
20240722093006,507.27049999999997
20240722094006,507.27049999999997
20240722095006,507.27049999999997
20240722100006,1188.0368
20240722101006,1188.0368
20240722102006,1188.0368
20240722103006,1188.0368
20240722104006,1188.0368
20240722105006,1188.0368
20240722110006,1566.0572
20240722111006,1566.0572
20240722112006,1566.0572
20240722113006,1566.0572
20240722114006,1566.0572
20240722115006,1566.0572
20240722120006,1558.0311000000008
20240722121006,1558.0311000000008
20240722122006,1558.0311000000008
20240722123006,1558.0311000000008
20240722124006,1558.0311000000008
20240722125006,1558.0311000000008
20240722130006,1436.9285999999986
20240722131006,1436.9285999999986
20240722132006,1436.9285999999986
20240722133006,1436.9285999999986
20240722134006,1436.9285999999986
20240722135006,1436.9285999999986
20240722140006,501.9513000000003
20240722141006,501.9513000000003
20240722142006,501.9513000000003
20240722143006,501.9513000000003
20240722144006,501.9513000000003
20240722145006,501.9513000000003
20240722150006,26.855299999999986
20240722151006,26.855299999999986
20240722152006,26.855299999999986
20240722153006,26.855299999999986
20240722154006,26.855299999999986
20240722155006,26.855299999999986
20240722160006,0.5448000000000002
20240722161006,0.5448000000000002
20240722162006,0.5448000000000002
20240722163006,0.5448000000000002
20240722164006,0.5448000000000002
20240722165006,0.5448000000000002
20240526090007,466.0618
20240526091007,466.0618
20240526092007,466.0618
20240526093007,466.0618
20240526094007,466.0618
20240526095007,466.0618
20240526100007,647.2015000000007
20240526101007,647.2015000000007
20240526102007,647.2015000000007
20240526103007,647.2015000000007
20240526104007,647.2015000000007
20240526105007,647.2015000000007
20240526110007,682.6784
20240526111007,682.6784
20240526112007,682.6784
20240526113007,682.6784
20240526114007,682.6784
20240526115007,682.6784
20240526120007,273.06309999999985
20240526121007,273.06309999999985
20240526122007,273.06309999999985
20240526123007,273.06309999999985
20240526124007,273.06309999999985
20240526125007,273.06309999999985
20240526130007,166.1297
20240526131007,166.1297
20240526132007,166.1297
20240526133007,166.1297
20240526134007,166.1297
20240526135007,166.1297
20240526140007,103.32250000000002
20240526141007,103.32250000000002
20240526142007,103.32250000000002
20240526143007,103.32250000000002
20240526144007,103.32250000000002
20240526145007,103.32250000000002
20240526150007,70.52930000000003
20240526151007,70.52930000000003
20240526152007,70.52930000000003
20240526153007,70.52930000000003
20240526154007,70.52930000000003
20240526155007,70.52930000000003
20240526160007,35.44689999999996
20240526161007,35.44689999999996
20240526162007,35.44689999999996
20240526163007,35.44689999999996
20240526164007,35.44689999999996
20240526165007,35.44689999999996
20240612090007,261.12190000000004
20240612091007,261.12190000000004
20240612092007,261.12190000000004
20240612093007,261.12190000000004
20240612094007,261.12190000000004
20240612095007,261.12190000000004
20240612100007,439.8648999999997
20240612101007,439.8648999999997
20240612102007,439.8648999999997
20240612103007,439.8648999999997
20240612104007,439.8648999999997
20240612105007,439.8648999999997
20240612110007,639.3691999999993
20240612111007,639.3691999999993
20240612112007,639.3691999999993
20240612113007,639.3691999999993
20240612114007,639.3691999999993
20240612115007,639.3691999999993
20240612120007,398.4428
20240612121007,398.4428
20240612122007,398.4428
20240612123007,398.4428
20240612124007,398.4428
20240612125007,398.4428
20240612130007,194.0961000000001
20240612131007,194.0961000000001
20240612132007,194.0961000000001
20240612133007,194.0961000000001
20240612134007,194.0961000000001
20240612135007,194.0961000000001
20240612140007,105.65499999999999
20240612141007,105.65499999999999
20240612142007,105.65499999999999
20240612143007,105.65499999999999
20240612144007,105.65499999999999
20240612145007,105.65499999999999
20240612150007,53.21039999999998
20240612151007,53.21039999999998
20240612152007,53.21039999999998
20240612153007,53.21039999999998
20240612154007,53.21039999999998
20240612155007,53.21039999999998
20240612160007,48.946099999999994
20240612161007,48.946099999999994
20240612162007,48.946099999999994
20240612163007,48.946099999999994
20240612164007,48.946099999999994
20240612165007,48.946099999999994
20240615090007,912.0101000000002
20240615091007,912.0101000000002
20240615092007,912.0101000000002
20240615093007,912.0101000000002
20240615094007,912.0101000000002
20240615095007,912.0101000000002
20240615100007,1381.8349999999994
20240615101007,1381.8349999999994
20240615102007,1381.8349999999994
20240615103007,1381.8349999999994
20240615104007,1381.8349999999994
20240615105007,1381.8349999999994
20240615110007,909.5201000000005
20240615111007,909.5201000000005
20240615112007,909.5201000000005
20240615113007,909.5201000000005
20240615114007,909.5201000000005
20240615115007,909.5201000000005
20240615120007,1361.3285
20240615121007,1361.3285
20240615122007,1361.3285
20240615123007,1361.3285
20240615124007,1361.3285
20240615125007,1361.3285
20240615130007,697.3416000000003
20240615131007,697.3416000000003
20240615132007,697.3416000000003
20240615133007,697.3416000000003
20240615134007,697.3416000000003
20240615135007,697.3416000000003
20240615140007,545.7572999999999
20240615141007,545.7572999999999
20240615142007,545.7572999999999
20240615143007,545.7572999999999
20240615144007,545.7572999999999
20240615145007,545.7572999999999
20240615150007,690.8960999999998
20240615151007,690.8960999999998
20240615152007,690.8960999999998
20240615153007,690.8960999999998
20240615154007,690.8960999999998
20240615155007,690.8960999999998
20240615160007,180.60759999999993
20240615161007,180.60759999999993
20240615162007,180.60759999999993
20240615163007,180.60759999999993
20240615164007,180.60759999999993
20240615165007,180.60759999999993
20240717090007,1442.2690999999995
20240717091007,1442.2690999999995
20240717092007,1442.2690999999995
20240717093007,1442.2690999999995
20240717094007,1442.2690999999995
20240717095007,1442.2690999999995
20240717100007,1620.9485000000009
20240717101007,1620.9485000000009
20240717102007,1620.9485000000009
20240717103007,1620.9485000000009
20240717104007,1620.9485000000009
20240717105007,1620.9485000000009
20240717110007,1688.8456000000006
20240717111007,1688.8456000000006
20240717112007,1688.8456000000006
20240717113007,1688.8456000000006
20240717114007,1688.8456000000006
20240717115007,1688.8456000000006
20240717120007,1638.7561000000007
20240717121007,1638.7561000000007
20240717122007,1638.7561000000007
20240717123007,1638.7561000000007
20240717124007,1638.7561000000007
20240717125007,1638.7561000000007
20240717130007,1277.5178999999996
20240717131007,1277.5178999999996
20240717132007,1277.5178999999996
20240717133007,1277.5178999999996
20240717134007,1277.5178999999996
20240717135007,1277.5178999999996
20240717140007,842.8046999999996
20240717141007,842.8046999999996
20240717142007,842.8046999999996
20240717143007,842.8046999999996
20240717144007,842.8046999999996
20240717145007,842.8046999999996
20240717150007,157.71769999999984
20240717151007,157.71769999999984
20240717152007,157.71769999999984
20240717153007,157.71769999999984
20240717154007,157.71769999999984
20240717155007,157.71769999999984
20240717160007,22.216400000000032
20240717161007,22.216400000000032
20240717162007,22.216400000000032
20240717163007,22.216400000000032
20240717164007,22.216400000000032
20240717165007,22.216400000000032
20240124090008,7.148399999999999
20240124091008,7.148399999999999
20240124092008,7.148399999999999
20240124093008,7.148399999999999
20240124094008,7.148399999999999
20240124095008,7.148399999999999
20240124100008,14.930500000000004
20240124101008,14.930500000000004
20240124102008,14.930500000000004
20240124103008,14.930500000000004
20240124104008,14.930500000000004
20240124105008,14.930500000000004
20240124110008,19.668400000000005
20240124111008,19.668400000000005
20240124112008,19.668400000000005
20240124113008,19.668400000000005
20240124114008,19.668400000000005
20240124115008,19.668400000000005
20240124120008,15.046800000000001
20240124121008,15.046800000000001
20240124122008,15.046800000000001
20240124123008,15.046800000000001
20240124124008,15.046800000000001
20240124125008,15.046800000000001
20240124130008,5.028100000000003
20240124131008,5.028100000000003
20240124132008,5.028100000000003
20240124133008,5.028100000000003
20240124134008,5.028100000000003
20240124135008,5.028100000000003
20240124140008,0.763
20240124141008,0.763
20240124142008,0.763
20240124143008,0.763
20240124144008,0.763
20240124145008,0.763
20240124150008,0.4083999999999995
20240124151008,0.4083999999999995
20240124152008,0.4083999999999995
20240124153008,0.4083999999999995
20240124154008,0.4083999999999995
20240124155008,0.4083999999999995
20240124160008,0.08489999999999993
20240124161008,0.08489999999999993
20240124162008,0.08489999999999993
20240124163008,0.08489999999999993
20240124164008,0.08489999999999993
20240124165008,0.08489999999999993
20240128090008,12.6813
20240128091008,12.6813
20240128092008,12.6813
20240128093008,12.6813
20240128094008,12.6813
20240128095008,12.6813
20240128100008,101.07480000000012
20240128101008,101.07480000000012
20240128102008,101.07480000000012
20240128103008,101.07480000000012
20240128104008,101.07480000000012
20240128105008,101.07480000000012
20240128110008,45.201400000000014
20240128111008,45.201400000000014
20240128112008,45.201400000000014
20240128113008,45.201400000000014
20240128114008,45.201400000000014
20240128115008,45.201400000000014
20240128120008,769.7270000000004
20240128121008,769.7270000000004
20240128122008,769.7270000000004
20240128123008,769.7270000000004
20240128124008,769.7270000000004
20240128125008,769.7270000000004
20240128130008,12.929699999999999
20240128131008,12.929699999999999
20240128132008,12.929699999999999
20240128133008,12.929699999999999
20240128134008,12.929699999999999
20240128135008,12.929699999999999
20240128140008,1.6669000000000012
20240128141008,1.6669000000000012
20240128142008,1.6669000000000012
20240128143008,1.6669000000000012
20240128144008,1.6669000000000012
20240128145008,1.6669000000000012
20240128150008,2.6312999999999986
20240128151008,2.6312999999999986
20240128152008,2.6312999999999986
20240128153008,2.6312999999999986
20240128154008,2.6312999999999986
20240128155008,2.6312999999999986
20240128160008,0.4769000000000002
20240128161008,0.4769000000000002
20240128162008,0.4769000000000002
20240128163008,0.4769000000000002
20240128164008,0.4769000000000002
20240128165008,0.4769000000000002
20240204090008,2.036100000000001
20240204091008,2.036100000000001
20240204092008,2.036100000000001
20240204093008,2.036100000000001
20240204094008,2.036100000000001
20240204095008,2.036100000000001
20240204100008,157.15830000000008
20240204101008,157.15830000000008
20240204102008,157.15830000000008
20240204103008,157.15830000000008
20240204104008,157.15830000000008
20240204105008,157.15830000000008
20240204110008,1636.5566999999999
20240204111008,1636.5566999999999
20240204112008,1636.5566999999999
20240204113008,1636.5566999999999
20240204114008,1636.5566999999999
20240204115008,1636.5566999999999
20240204120008,1765.1645999999994
20240204121008,1765.1645999999994
20240204122008,1765.1645999999994
20240204123008,1765.1645999999994
20240204124008,1765.1645999999994
20240204125008,1765.1645999999994
20240204130008,1254.3935999999997
20240204131008,1254.3935999999997
20240204132008,1254.3935999999997
20240204133008,1254.3935999999997
20240204134008,1254.3935999999997
20240204135008,1254.3935999999997
20240204140008,267.66569999999996
20240204141008,267.66569999999996
20240204142008,267.66569999999996
20240204143008,267.66569999999996
20240204144008,267.66569999999996
20240204145008,267.66569999999996
20240204150008,6.524799999999999
20240204151008,6.524799999999999
20240204152008,6.524799999999999
20240204153008,6.524799999999999
20240204154008,6.524799999999999
20240204155008,6.524799999999999
20240204160008,0.31419999999999965
20240204161008,0.31419999999999965
20240204162008,0.31419999999999965
20240204163008,0.31419999999999965
20240204164008,0.31419999999999965
20240204165008,0.31419999999999965
20240218090008,5.6995999999999984
20240218091008,5.6995999999999984
20240218092008,5.6995999999999984
20240218093008,5.6995999999999984
20240218094008,5.6995999999999984
20240218095008,5.6995999999999984
20240218100008,58.553599999999996
20240218101008,58.553599999999996
20240218102008,58.553599999999996
20240218103008,58.553599999999996
20240218104008,58.553599999999996
20240218105008,58.553599999999996
20240218110008,1769.9562000000005
20240218111008,1769.9562000000005
20240218112008,1769.9562000000005
20240218113008,1769.9562000000005
20240218114008,1769.9562000000005
20240218115008,1769.9562000000005
20240218120008,1181.8844999999992
20240218121008,1181.8844999999992
20240218122008,1181.8844999999992
20240218123008,1181.8844999999992
20240218124008,1181.8844999999992
20240218125008,1181.8844999999992
20240218130008,130.53129999999993
20240218131008,130.53129999999993
20240218132008,130.53129999999993
20240218133008,130.53129999999993
20240218134008,130.53129999999993
20240218135008,130.53129999999993
20240218140008,257.79200000000014
20240218141008,257.79200000000014
20240218142008,257.79200000000014
20240218143008,257.79200000000014
20240218144008,257.79200000000014
20240218145008,257.79200000000014
20240218150008,28.506699999999977
20240218151008,28.506699999999977
20240218152008,28.506699999999977
20240218153008,28.506699999999977
20240218154008,28.506699999999977
20240218155008,28.506699999999977
20240218160008,4.684200000000001
20240218161008,4.684200000000001
20240218162008,4.684200000000001
20240218163008,4.684200000000001
20240218164008,4.684200000000001
20240218165008,4.684200000000001
20240305090008,10.840400000000004
20240305091008,10.840400000000004
20240305092008,10.840400000000004
20240305093008,10.840400000000004
20240305094008,10.840400000000004
20240305095008,10.840400000000004
20240305100008,2.1273999999999997
20240305101008,2.1273999999999997
20240305102008,2.1273999999999997
20240305103008,2.1273999999999997
20240305104008,2.1273999999999997
20240305105008,2.1273999999999997
20240305110008,4.231299999999998
20240305111008,4.231299999999998
20240305112008,4.231299999999998
20240305113008,4.231299999999998
20240305114008,4.231299999999998
20240305115008,4.231299999999998
20240305120008,6.422799999999996
20240305121008,6.422799999999996
20240305122008,6.422799999999996
20240305123008,6.422799999999996
20240305124008,6.422799999999996
20240305125008,6.422799999999996
20240305130008,13.7567
20240305131008,13.7567
20240305132008,13.7567
20240305133008,13.7567
20240305134008,13.7567
20240305135008,13.7567
20240305140008,3.761699999999997
20240305141008,3.761699999999997
20240305142008,3.761699999999997
20240305143008,3.761699999999997
20240305144008,3.761699999999997
20240305145008,3.761699999999997
20240305150008,24.502600000000015
20240305151008,24.502600000000015
20240305152008,24.502600000000015
20240305153008,24.502600000000015
20240305154008,24.502600000000015
20240305155008,24.502600000000015
20240305160008,8.8975
20240305161008,8.8975
20240305162008,8.8975
20240305163008,8.8975
20240305164008,8.8975
20240305165008,8.8975
20240325090008,12.391100000000002
20240325091008,12.391100000000002
20240325092008,12.391100000000002
20240325093008,12.391100000000002
20240325094008,12.391100000000002
20240325095008,12.391100000000002
20240325100008,211.77020000000005
20240325101008,211.77020000000005
20240325102008,211.77020000000005
20240325103008,211.77020000000005
20240325104008,211.77020000000005
20240325105008,211.77020000000005
20240325110008,1054.014
20240325111008,1054.014
20240325112008,1054.014
20240325113008,1054.014
20240325114008,1054.014
20240325115008,1054.014
20240325120008,1321.6243999999995
20240325121008,1321.6243999999995
20240325122008,1321.6243999999995
20240325123008,1321.6243999999995
20240325124008,1321.6243999999995
20240325125008,1321.6243999999995
20240325130008,84.16159999999998
20240325131008,84.16159999999998
20240325132008,84.16159999999998
20240325133008,84.16159999999998
20240325134008,84.16159999999998
20240325135008,84.16159999999998
20240325140008,55.15309999999995
20240325141008,55.15309999999995
20240325142008,55.15309999999995
20240325143008,55.15309999999995
20240325144008,55.15309999999995
20240325145008,55.15309999999995
20240325150008,14.403000000000004
20240325151008,14.403000000000004
20240325152008,14.403000000000004
20240325153008,14.403000000000004
20240325154008,14.403000000000004
20240325155008,14.403000000000004
20240325160008,11.608800000000008
20240325161008,11.608800000000008
20240325162008,11.608800000000008
20240325163008,11.608800000000008
20240325164008,11.608800000000008
20240325165008,11.608800000000008
20240518090008,39.10859999999998
20240518091008,39.10859999999998
20240518092008,39.10859999999998
20240518093008,39.10859999999998
20240518094008,39.10859999999998
20240518095008,39.10859999999998
20240518100008,56.531300000000016
20240518101008,56.531300000000016
20240518102008,56.531300000000016
20240518103008,56.531300000000016
20240518104008,56.531300000000016
20240518105008,56.531300000000016
20240518110008,210.0085
20240518111008,210.0085
20240518112008,210.0085
20240518113008,210.0085
20240518114008,210.0085
20240518115008,210.0085
20240518120008,12.527499999999993
20240518121008,12.527499999999993
20240518122008,12.527499999999993
20240518123008,12.527499999999993
20240518124008,12.527499999999993
20240518125008,12.527499999999993
20240518130008,17.11669999999999
20240518131008,17.11669999999999
20240518132008,17.11669999999999
20240518133008,17.11669999999999
20240518134008,17.11669999999999
20240518135008,17.11669999999999
20240518140008,19.73989999999999
20240518141008,19.73989999999999
20240518142008,19.73989999999999
20240518143008,19.73989999999999
20240518144008,19.73989999999999
20240518145008,19.73989999999999
20240518150008,7.844100000000003
20240518151008,7.844100000000003
20240518152008,7.844100000000003
20240518153008,7.844100000000003
20240518154008,7.844100000000003
20240518155008,7.844100000000003
20240518160008,8.9147
20240518161008,8.9147
20240518162008,8.9147
20240518163008,8.9147
20240518164008,8.9147
20240518165008,8.9147
20240526090008,35.36919999999999
20240526091008,35.36919999999999
20240526092008,35.36919999999999
20240526093008,35.36919999999999
20240526094008,35.36919999999999
20240526095008,35.36919999999999
20240526100008,46.97129999999999
20240526101008,46.97129999999999
20240526102008,46.97129999999999
20240526103008,46.97129999999999
20240526104008,46.97129999999999
20240526105008,46.97129999999999
20240526110008,85.19119999999997
20240526111008,85.19119999999997
20240526112008,85.19119999999997
20240526113008,85.19119999999997
20240526114008,85.19119999999997
20240526115008,85.19119999999997
20240526120008,60.42670000000005
20240526121008,60.42670000000005
20240526122008,60.42670000000005
20240526123008,60.42670000000005
20240526124008,60.42670000000005
20240526125008,60.42670000000005
20240526130008,77.04680000000003
20240526131008,77.04680000000003
20240526132008,77.04680000000003
20240526133008,77.04680000000003
20240526134008,77.04680000000003
20240526135008,77.04680000000003
20240526140008,32.792599999999986
20240526141008,32.792599999999986
20240526142008,32.792599999999986
20240526143008,32.792599999999986
20240526144008,32.792599999999986
20240526145008,32.792599999999986
20240526150008,15.79800000000001
20240526151008,15.79800000000001
20240526152008,15.79800000000001
20240526153008,15.79800000000001
20240526154008,15.79800000000001
20240526155008,15.79800000000001
20240526160008,6.568799999999997
20240526161008,6.568799999999997
20240526162008,6.568799999999997
20240526163008,6.568799999999997
20240526164008,6.568799999999997
20240526165008,6.568799999999997
20240529090008,1.4376
20240529091008,1.4376
20240529092008,1.4376
20240529093008,1.4376
20240529094008,1.4376
20240529095008,1.4376
20240529100008,1.2851
20240529101008,1.2851
20240529102008,1.2851
20240529103008,1.2851
20240529104008,1.2851
20240529105008,1.2851
20240529110008,41.087099999999985
20240529111008,41.087099999999985
20240529112008,41.087099999999985
20240529113008,41.087099999999985
20240529114008,41.087099999999985
20240529115008,41.087099999999985
20240529120008,157.38160000000002
20240529121008,157.38160000000002
20240529122008,157.38160000000002
20240529123008,157.38160000000002
20240529124008,157.38160000000002
20240529125008,157.38160000000002
20240529130008,10.963799999999999
20240529131008,10.963799999999999
20240529132008,10.963799999999999
20240529133008,10.963799999999999
20240529134008,10.963799999999999
20240529135008,10.963799999999999
20240529140008,3.7710000000000004
20240529141008,3.7710000000000004
20240529142008,3.7710000000000004
20240529143008,3.7710000000000004
20240529144008,3.7710000000000004
20240529145008,3.7710000000000004
20240529150008,2.641100000000001
20240529151008,2.641100000000001
20240529152008,2.641100000000001
20240529153008,2.641100000000001
20240529154008,2.641100000000001
20240529155008,2.641100000000001
20240529160008,3.5163000000000006
20240529161008,3.5163000000000006
20240529162008,3.5163000000000006
20240529163008,3.5163000000000006
20240529164008,3.5163000000000006
20240529165008,3.5163000000000006
20240607090008,40.403599999999976
20240607091008,40.403599999999976
20240607092008,40.403599999999976
20240607093008,40.403599999999976
20240607094008,40.403599999999976
20240607095008,40.403599999999976
20240607100008,41.2893
20240607101008,41.2893
20240607102008,41.2893
20240607103008,41.2893
20240607104008,41.2893
20240607105008,41.2893
20240607110008,102.18159999999993
20240607111008,102.18159999999993
